ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (oz),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: stackable_optimized_css,Meta: rank_math_seo_score,Meta: rank_math_focus_keyword,Meta: rank_math_primary_product_cat,Meta: _dwps_table,Meta: _wcsob_hide,Meta: rank_math_primary_product_brand,Meta: rank_math_title
14943,simple,,,65Mn Beech Hachet LKAXE70046,1,0,visible,,"<p>This camping axe features a durable 65Mn steel head, heat-treated for reliable edge retention and impact resistance in outdoor conditions. The beech wood handle provides a sturdy, shock-absorbing grip for controlled splitting and chopping tasks. Its balanced weight distribution makes it a practical tool for camping and bushcraft applications. Available for bulk wholesale orders to outdoor gear retailers and distributors.</p>",,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70046-1.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70046-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70046-4.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70046-3.jpg",,,,,,,,,0,,,,,,,6,,178,11295,no,,
14944,simple,,,65Mn Beech Hachet LKAXE70047,1,0,visible,,"<p>Built for outdoor performance, this hatchet utilizes a forged 65Mn steel head designed for efficient splitting and cutting. The ergonomic beech handle offers a secure, comfortable hold during sustained use. Its construction prioritizes durability and functionality for retailers serving the camping and survival gear market. Ideal for wholesale procurement by sporting goods stores and camping suppliers.</p>",,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70047-1.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70047-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70047-4.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70047-3.jpg",,,,,,,,,0,,,,,,,6,,178,11295,no,,
14945,simple,,,65Mn Beech Hachet LKAXE70048,1,0,visible,,"<p>A robust outdoor axe constructed with a 65Mn steel blade, engineered for toughness and longevity in demanding environments. The solid beech wood handle ensures a firm grip and effective force transfer for splitting wood and campsite tasks. This tool emphasizes practical design and reliable performance for the wholesale B2B market. Bulk order availability supports inventory needs for outdoor retailers.</p>",,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70048-1.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70048-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70048-4.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70048-3.jpg",,,,,,,,,0,,,,,,,6,,178,11295,no,,
14946,simple,,,65Mn Beech Hachet LKAXE70049,1,0,visible,,"<p>This tactical hatchet is made from resilient 65Mn steel, providing a sharp, durable edge for various outdoor applications. The beech handle is crafted for balance and control, enhancing its utility as a camping and survival tool. Its focus is on durable construction and wholesale value for retailers specializing in fixed blade knives and outdoor axes. Available in bulk for distributors and camping suppliers.</p>",,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70049-1.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70049-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70049-4.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70049-3.jpg",,,,,,,,,0,,,,,,,6,,178,11295,no,,
14947,simple,,,65Mn Beech Hachet LKAXE70050,1,0,visible,,"<p>Designed for wholesale outdoor gear, this camping axe combines a 65Mn steel head with a hardy beech wood handle for dependable performance. The axe's weight and balance are optimized for practical splitting and chopping, meeting the demands of bushcraft and camping. It offers a durable, performance-focused option for retailers and sporting goods stores seeking reliable bulk inventory.</p>",,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70050-1.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70050-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70050-4.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70050-3.jpg",,,,,,,,,0,,,,,,,6,,178,11295,no,,
14948,simple,,,65Mn Beech Hachet LKAXE70051,1,0,visible,,"<p>This 65Mn steel camping hatchet is built for reliable outdoor performance. The forged 65Mn steel head provides durable edge retention for splitting and camping tasks. The beech wood handle offers a sturdy grip and traditional feel. Its balanced weight distribution ensures effective chopping control. This hatchet is designed for wholesale to outdoor gear retailers and camping suppliers seeking durable, performance-focused tools.</p>",,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70051-1.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70051-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70051-4.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70051-3.jpg",,,,,,,,,0,,,,,,,6,,178,11295,no,,
14949,simple,,,65Mn Beech Hachet LKAXE70052,1,0,visible,,"<p>A practical outdoor hatchet constructed with a 65Mn steel head for dependable strength. The beech handle delivers a solid, comfortable grip during use. This tool is engineered for splitting and general camp chores, with a focus on balance and durability. Ideal for bulk orders from sporting goods stores and distributors requiring rugged, wholesale outdoor axes.</p>",,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70052-1.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70052-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70052-4.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70052-3.jpg",,,,,,,,,0,,,,,,,6,,178,11295,no,,
14950,simple,,,65Mn Beech Axe LKAXE70053,1,0,visible,,"<p>This 65Mn steel camping axe features a robust forged head designed for outdoor utility. The beech wood handle provides a reliable, traditional hold. The axe's construction emphasizes durability and performance for splitting and camping applications. Available for wholesale to outdoor retailers and camping suppliers seeking high-volume, performance-driven outdoor tools.</p>",,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70053-1.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70053-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70053-4.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70053-3.jpg",,,,,,,,,0,,,,,,,7,,178,11295,no,,
14951,simple,,,65Mn Beech Hachet LKAXE70054,1,0,visible,,"<p>Built with a 65Mn steel head, this hatchet is made for demanding outdoor use. The beech handle ensures a firm grip and user control. Designed for practical tasks like splitting and chopping, it focuses on material durability and functional performance. This model is supplied wholesale to gear retailers and distributors requiring dependable outdoor hatchets in bulk.</p>",,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70054-1.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70054-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70054-4.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70054-3.jpg",,,,,,,,,0,,,,,,,6,,178,11295,no,,
14952,simple,,,65Mn Beech Hachet LKAXE70055,1,0,visible,,<p>This outdoor hatchet utilizes a durable 65Mn steel head and a sturdy beech wood handle. Its design prioritizes balance and cutting efficiency for camping and survival scenarios. The construction stresses material longevity and practical outdoor performance. Offered for wholesale bulk orders to sporting goods stores and outdoor equipment suppliers.</p>,,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70055-1.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70055-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70055-4.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70055-3.jpg",,,,,,,,,0,,,,,,,6,,178,11295,no,,
14953,simple,,,65Mn Beech Hachet LKAXE70043,1,0,visible,,"<p>This 65Mn steel hatchet is built for demanding outdoor use and reliable performance in camping and bushcraft applications. The forged 65Mn carbon steel head provides excellent edge retention and durability for splitting wood and general campsite tasks. Its balanced design ensures controlled swings and efficient energy transfer.</p><p>The beech wood handle offers a sturdy and comfortable grip, with a natural finish that withstands outdoor conditions. This hatchet is designed for wholesale distribution to outdoor retailers, with a focus on durability and practical functionality for end-users in camping and survival scenarios.</p><p>Available for bulk order, this model meets the needs of sporting goods stores and camping suppliers seeking dependable outdoor tools for their inventory.</p>",,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70043-1.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70043-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70043-4.jpg",,,,,,,,,0,,,,,,,6,,178,11295,no,,
